keyword,nama,Latitude,Longitude,kategori_usaha,rating,jumlah_ulasan,alamat,telepon,website,kecamatan,foto_url,skor_potensi,kategori_grup,label_kelayakan,popularitas,kepadatan
jasa cuci ac Ujung Pandang Makassar,Clean & Fresh Makassar - Cuci AC,-5.1587115,119.4540345,Bengkel AC,4.9,102,"Jl. Gotong Royong 1 No.20, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90232",0823-4464-7619,berkahteknikid.wordpress.com,Ujung Pandang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqgYTEo1pnIRo2h1s0puGzeCeZBosnfLHDzJx6ELZU5C9ru0sMr53FWUV-iFGL2NHPuJb7mm-ACiu8usCP2ia_NfaAI3QPoKQzNXDEYny0e6-uP4AvNichVPMN169eD4oDtgrO=w800-h600-k-no,73,Lain-lain / Belum Terkategori,Layak,Populer,9500
jasa cuci ac Panakkukang Makassar,Clean & Fresh Makassar - Cuci AC,-5.1587115,119.4540345,Bengkel AC,5,34,"Jl. Meranti No.218, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90234",0813-4084-6849,,Panakkukang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF46jpZvQOhSl0HH4r17xP-2dhkNAOnIojtPvQ2k-5t8QrD6pqvrX9ZohF6axH-K44BGgZfx7DeNFces1Q7SzTmnfFdzuj12pTj-cGXTkk6J3AzcysEVFogmzToBCoK40vaBWftZhwCPZH9=w800-h600-k-no,61,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,4800
jasa kebersihan Mariso Makassar,"CLEAN MAKASSAR - Jasa Kebersihan, Pembuatan Website dan Sistem Keamanan",-5.1343576,119.5071858,Jasa Pembersihan,4.4,34,"Perum BTP, Jalan Kebahagiaan Utara I Blok A No. 163, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0852-8889-9435,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4le5O8_z9Hk5hq9UTKfbgsc_AX8N-z5_ZcOvyg4Ra5EAzT8yWUYfLFnzLE2y5ZTqfU0rhK_Ak7oek7cPs51IVprZC_vXXU8BFF4ECQNVjuqOkD_1bf0LQaJJKQdi-tIuh1KWr=w800-h600-k-no,64,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
toko sepatu Mariso Makassar,Clean shoes makassar,-5.1563102,119.4114612,Toko Sepatu,5,1,"RCV6+FHG, Jl. Cendrawasih III, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",0812-5800-0788,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5q4CRpYuldcOe4snh8XZOlAyzzLyWgpE2TXW2_HD8ldRuGoKKuihYw45l_ohzmxdfK2lanhftEmKHH6tykQC2Jepxwqtu39L5Od54Ff3gh-kbN5NVUwbj5UlIFFmv8YKkl4M8=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Baru,8800
jasa kebersihan Mariso Makassar,Clean Up Indonesia - Jasa Angkut Sampah Makassar,-5.1943135,119.4679121,Layanan Kebersihan,4.8,104,"Jl. Abd. Muthalib Dg. Narang, Sungguminasa, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92111",0811-4225-278,cleanup.co.id,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHI1UX9-vTXMERSAjoOfACWc1rrCY3YgXg6hAOeNzL75M-z54_UebKCClS9GD15Iyc1RrezGp2N7RGc16VKTGgX9eLV8MQa5hQRegRPcR56mhaH4mNayu9Sivqzhkcht5k6_mu=w800-h600-k-no,71,Lain-lain / Belum Terkategori,Layak,Populer,8800
laundry Tamalanrea Makassar,Clean Up Laundry BTP,-5.15361,119.4624049,Layanan Binatu,4.5,56,"Samping Roti Gembul, Jl. Bumi Tamalanrea Permai, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0812-2110-5577,instagram.com,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbMunKAgDwMvLKJN0jqMKFJnr5ryfintht3g6IRd7K99G5VAvYcWoCn0wTYaQBGr0MfvqwLjWLgTAP3_oy3ApV-AcYxAvwEA7_WP65C-YuTMJaZb8MPb1N-IkhwnEtjZf2-giI=w800-h600-k-no,58,Laundry,Cukup Layak,Cukup Dikenal,3200
donat Mariso Makassar,CLEO DONAT 24 JAM,-5.1379922,119.4180161,Toko Donat,4.6,16,"Lorong 59 E No.6, Lajangiru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",0822-9300-2777,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSJzRl9VSlKVq9CVTR3eEGoPUxGjlf6SqmY8cQPMFVbBY_EZlC9WgJ7FdAH58s-Ue_8QPT9-69yNlQFzeWALeJiLUgvuE__xJkzOGRSw9dkztPGkStcrDT9XWI53wU0z4ZXQO7=w800-h600-k-no,62,Lain-lain / Belum Terkategori,Layak,Baru,8800
toko ban Mariso Makassar,Clever Work Makassar-Toko Velg Dan Ban Mobil,-5.1351467,119.4330332,Toko Pelek,5,885,"Jl. Urip Sumoharjo No.62, Sinrijala, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90144",0811-1991-1254,sites.google.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnFVHVVYS_s7tGwtmzrSN44dIuuAMrr3Q3gVtEd6owa7p8VEUF49tZGgzO329UgPpKB3IwuvCthTo19iZzPXb0A1MQLUUqD_OXG2jxyAV5zMmDTl5JRTNzR_bTzciLj8pVjfCgTpp7k6i_=w800-h600-k-no,85,Fashion & Ritel Umum,Sangat Layak,Sangat Populer,8800
tambal ban Tamalanrea Makassar,Clever Work Makassar-Toko Velg Dan Ban Mobil,-5.1351467,119.4330332,Toko Pelek,4.7,37,"RFX4+Q3M, Jalan abd dg sirua, Manggala masale, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90233",0852-9905-4456,,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqgD_p-lRhjdgAI-qUzoGriNS2FO2GfLlgHPkf3vQKnUkICNimcFwoE8kdVnHgZIaI5G_Nn-kP9gkXKRIGNNKW6VggXtqyjm3bkode5A-AStdcTyKdBt-61ks_bMTKICA7kjG1ww=w800-h600-k-no,60,Fashion & Ritel Umum,Layak,Cukup Dikenal,3200
cuci motor Tamalate Makassar,Clinic Cuci Motor,-5.1867823,119.4367182,Tempat Pencucian Mobil,5,10,"Jl. Mallengkeri I No.11, Mangasa, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90221",0822-5494-9244,,Tamalate,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_G_ym8RIL1hSxhn3G9saHqx3PS_qUoBmYvipN8V1gkA4_huC1gzWgT_TstwWb7QE-KMDzS1upPVDAOvAMqLz6Apr_Zg9IjKOQaW_U7PxmMzln--P-QkAYJkvmGTqZ3Yz7xj_Mqw=w800-h600-k-no,58,Otomotif & Bengkel,Cukup Layak,Baru,4800
kolam renang Biringkanaya Makassar,CLUB HOUSE BERYL CRYSTAL SUMMARECON MAKASSAR,-5.0697705,119.491643,Kolam Renang,4.8,25,"WFJR+3MR, Bulurokeng, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90552",0823-4366-3838,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVB9eD4GKYkmG_VREbfa2nrz82PtIs4I9_VDHlPmy7RQ1xWq0I1y2FEvYCStTMUuGT_KV9atL1HPezhRdhYEuhSXaqsPYizlJG0FhkScofmBzOlopD0RwCWv4QJTdFnRDE4TTOrg=w800-h600-k-no,55,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,2800
kolam renang Mariso Makassar,Club House Kolam Renang Anging Mammiri,-5.1774734,119.4565807,Kolam Renang,4.4,24,"Club House, Jl. Angin Mamiri Residence, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBmtyvq7RKkX5cjiHUSYh4hCG61Vr3jSfvFZFrzNQZ94GQ_mhNg-mJ69LeWHhAbmSXtWqmiyYhB8jAnHEjHans0vsr567viCX97kUrf1XGwYw5wuDWm5IkXNPxkMrgPw5Tewg=w800-h600-k-no,63,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
karaoke Bontoala Makassar,Club On 2 Karaoke - Bar,-5.145287,119.4210875,Bar lounge,4.7,12,"Jl. Gunung Latimojong No.144, Pisang Sel., Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90141",(0411) 3650618,aswinhotel.com,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8XMwCxOyAocCKQSFnaQnwY5Ki9pHRK8YSO2-vT6xbYKkYCVKJE0GMNzU2gtUWy93X4ibA4RYF1JCHta8it5IE3Tfz0to1PVwOHqQrGu92qtI5ShL6kN8vocbAlomo4_3YdH8ejg=w800-h600-k-no,58,Lain-lain / Belum Terkategori,Cukup Layak,Baru,6800
minimarket Mariso Makassar,CNI-Store Mariso (Makassar),-5.1611885,119.414369,Toko,4.6,34,"Jl. Pajonga Dg. Ngalle No.26 A, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",0811-467-180,shopee.co.id,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-j_VRAJwQ64XxZVWoJAI862YWMsQ0Tdco4N-PrlElwAhJ1wmcDhQCDiBVlETl3xTqT1SPmD4DXisYpE7fabmkUiOwZKF6P-rntg7HMPbJeYMuRuIJwLus7uzkoWXskyfAZNVbKksuPjQv=w800-h600-k-no,65,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
foto studio Mamajang Makassar,Coal Studio Photography,-5.159260600000001,119.4341085,Studio Fotografi,4.5,111,"Jl. Cilallang No.61, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0823-1487-6453,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKbWgCuYbUnuO2NDvchSXVhAqPPKZSqQ91xa2TWd4Sxs7zNodbmAZQCcHMByQrPmoJjglbxdZKCIXt7jOSdDN1YJDE5mH4Pdq00T8UlOYjxmebwfnVdYZ59OzAlW9HG1UgSq4FlA=w800-h600-k-no,67,Lain-lain / Belum Terkategori,Layak,Populer,7800
restoran Panakkukang Makassar,Cobek-Cobek Panakukkang,-5.156672599999991,119.4450814,Restoran Sunda,4.4,1355,"A3, Jl. Boulevard No.6, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0822-9661-1203,cobekcobek.com,Panakkukang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHO5A0YeG_ss_-8aJArOAh6Z9DwMuRQwool9RHhExPTkNWyuUGhsTNcfz84J1gxqR5SL77ENJOb4TwzAT9BHdUZ1lEWyahTnuPw2B3y7Sw-UoKr2JbXvYk3yFPnf9gLjixm7U7L=w800-h600-k-no,71,Lain-lain / Belum Terkategori,Layak,Sangat Populer,4800
coffee shop Rappocini Makassar,Coffee Solution,-5.17618309999999,119.4574832,Kedai Kopi,4.6,40,"RFF5+F3V, Jl. Aroeppala, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",0823-4303-3185,instagram.com,Rappocini,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJfKAceq1KKLhm1eOGZrKH9VB_T8uaBm63RxJsJs8af0TkCRuHvQuAOmrF_plqI03aGVokA8cKqEaAp_CJideGjBdIFm1MW-Z51DrAeOoGROJqJ0MnZ6eoux1dWM05e1Bs9tqP=w800-h600-k-no,72,Cafe & Modern Coffee,Layak,Cukup Dikenal,5800
laundry Bontoala Makassar,Coin Laundry Ma Express,-5.1560863,119.4437944,Binatu Cucian Kering,3.8,52,"Jl. Boulevard No.23, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdHVHlmt-_z6RFrdltcbzTqNqNQ5Jc4N_sFPFM-GQ5PoFnjwtGsSvSvIewuDeKYXwZAoHkUI7_RVgADj-7xpRqxRR55rS3UXaT1SnA2zPQOIsHTC8CHdKNJGf_dMyBhakUQ621=w800-h600-k-no,60,Laundry,Layak,Cukup Dikenal,6800
laundry Makassar Makassar,Coin Laundry Ma Express,-5.1560863,119.4437944,Binatu Cucian Kering,4.8,731,"Jl. Toddopuli Raya No.8, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0817-551-585,qnclaundry.net,Makassar,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVeRbjZO-H-GnM20UdecsK4C6eCanVbI-HYLW8-zG0IZE6LbIJTx0Gb0P22MqAfQo5rMwc5Pe7suqStOG_PFm_xCOIT2VBE38o70VFxFkZkT-VewR-jLzBw9rzJUB-zGNpVT9f=w800-h600-k-no,80,Laundry,Sangat Layak,Sangat Populer,8282
roti dan bakeri Tamalanrea Makassar,Coklatana Cake - Perintis,-5.1277924,119.5003206,Toko Roti,4.8,27,"Jl. Perintis Kemerdekaan Km.11, Ruko Permata Biru No.8, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0851-9045-6720,,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH0AROOVB1c4aj--8eQj5nmSXOFeFRYvKAYzJZCRZXI31KRmXRydH-m1HXlV_kTp67AG5HEFtlzFBUTD8Ox1B8_G6D_9IQhThRPThK4_KX0zxWeiOpsGamoESjrex5F1UqceTCXP4vAJ0=w800-h600-k-no,56,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,3200
toko sepatu Tallo Makassar,Colexvet Second Branded,-5.139013400000001,119.436565,Toko Sepatu,4.8,13,"Jl. Makmur No.52, Karuwisi, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90232",0819-9433-3399,,Tallo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-0vOk57d7Zl1kibqiIOeME-lNrCyVCJ-f_yraFJGESgnJrdnKSg1qreaKWkhluL_-rr5_ilqsCIES9T6cCVSNKMwDMcn9hl3J8uSGS65rgGbMw0uQqPSb2_bM5oFGXnvJq7KNlA=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Baru,5200
tukang cukur Kepulauan Sangkarrang Makassar,Collins Hair Studio Bau Mangga,-5.1606869,119.4443008,Salon Rambut,4.9,52,"Jl. Bau Mangga No.14, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0822-9270-0096,instagram.com,Kepulauan Sangkarrang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpIk3EKKcF2IbxLsPGpl49u-qUFf5wolpeqjZnCJd0JXxyovBza1QcPbUpsJUmQGlTkiQNkWDKnMi281fSGSuyVDfhuV5BTF9drsCfnxZ65gKrz7sFsXkGpKpIArr5az5v2cqT=w800-h600-k-no,54,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,450
gym fitness Mamajang Makassar,Colosseum Fitness Makassar,-5.1613655,119.4407153,Pusat kebugaran,5,1,"Jl. Hertasning Utara III Raya No.9, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0812-1371-9637,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIzn8jbDWudI_UldFuTVlUerbUQhx2_193dtotw_gCYbycQRss_5i1qgEvZ2CjlTqHEx8nLirTL2n7VklqK0LO9TmgLc2sQgtFe8K8uA_ThXB4_22Y01NJnFAHytIvUIF-4HYrUrhtdXsM=w800-h600-k-no,55,Lain-lain / Belum Terkategori,Cukup Layak,Baru,7800
toko komputer Bontoala Makassar,Computercity Makassar,-5.1583239,119.4417236,Pusat Perbelanjaan,4.5,1579,"F9 No 27, Jl. Pengayoman, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0822-7906-9909,computercity-mks.com,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHulbK2cBRJXZYJ88Azb_XlVWbLPxb0xR0n5pOQc5_xZLYV9WhSKCWXPaelVF3CLOsNos9RLl-dt3-rebj4HdfmbN_L2IMnIlJd93Mg8kjv9LYatX2oZ76CeFoE10exftCYRBpa4A=w800-h600-k-no,76,Lain-lain / Belum Terkategori,Sangat Layak,Sangat Populer,6800
toko komputer Biringkanaya Makassar,Computercity Makassar,-5.1583239,119.4417236,Pusat Perbelanjaan,4.5,1579,"Jl. Pengayoman No.6 Computer City, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0811-4478-887,mydurable.com,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSdMmCJO6PdB03egBBULRfo8BFS73MTxfuTXLfvZvw4O8BSQQ0vSlDqgpuJD1Ekib1i0EgL1zQoM3t3yrpJ_Wt2HdBJEFdpfdle5oQOtbPuxE3cGTWTJB-T48FZWUoh3ghryAX=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Sangat Populer,2800
roti dan bakeri Manggala Makassar,Conses Roti,-5.1686833,119.4639492,Toko Roti,4.5,26,"Blok F2 no 3, Jalan Toddopuli VI Perumahan Puri Taman Sari, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233",0822-9370-3026,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELK8IHRUC4puHXgGSPiVgKlcWn4fat_kkMOVmufJulTbon66pLmFwvxLtudW_SaOB98NxLh18STTYRG01Amov98mPbg9nOpFj1FKhpjgDF4xgIeq7T9sRm0BugJPkPRrHaoXTOH4xv8wr-=w800-h600-k-no,59,Cemilan & Bakery,Cukup Layak,Cukup Dikenal,2200
roti dan bakeri Manggala Makassar,Conses Roti,-5.1686833,119.4639492,Toko Roti,4.5,26,"Jl. Boulevard No.28, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",(0411) 456361,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFakjrS9wUgYLq2TBoayDiY6L5c8GnWvWniWNzG-b8wnDPRy5BdjCSbDV2MQB2clL06UkWqxE5k1hb66UdtL4LjAEzrsY6GL9BD3EVC8W8eV7SzbWDeHlaIyFDDbD8Nq8opQWI=w800-h600-k-no,59,Cemilan & Bakery,Cukup Layak,Cukup Dikenal,2200
hotel Panakkukang Makassar,Continent Centrepoint Panakkukang,-5.1612486,119.4453879,,4.3,1670,"Jl. Adiyaksa No.15, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0897-6684-474,api.whatsapp.com,Panakkukang,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFbxek9CmfOd5JpAkbCs2W0Vt56lSlfYzA6VoMPnTbtcZXU4h0000OZIjoa4p9UuhmscrFE23_Yw-9utsT_xYykC3mHdmAlR5hmQ2OTp_tGVVvMe67VtWrGBP7ooc6c0JnqlqYyZEfNf5pQZI_ex1M6x7czkymSZIE6TWZAHy58p58HLjoILWpTfw=w800-h600-k-no,71,Lain-lain / Belum Terkategori,Layak,Sangat Populer,4800
jasa servis elektronik Bontoala Makassar,COOCAA SERVICE MAKASSAR,-5.1487215,119.4384336,Toko Reparasi Elektronik,4.2,26,"Jln. A.P Pettarani, Ruko Bussiness Center III, Blk. B No.11, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0851-0005-2620,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwqXR70BT9nIRa0JuEJ38ER3krOwPYVSMjBz07J2URAPg4ycFqA05QTCPDsZAodKnXF71kPeXu4N2eFOt8SFlmaGqMIiGGFkr_oYbCQxLHb_6v71wv7_6yejAOJXlhUkoDaDWG=w800-h600-k-no,60,Otomotif & Bengkel,Layak,Cukup Dikenal,6800
dessert Wajo Makassar,Cooler City Makassar,-5.1395216,119.4086017,Toko Es Krim,4.9,104,"Jl. Ranggong No.2, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",0895-3445-29712,,Wajo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmruh62i3y2UNBI--AQ-yuZvDeQlL7xReWjvWM8hNSUOaoi_W3LY-DgCZ9vJb1W_WAFlVFgT2eywFCfK5T061DfDIVorFCUuPU2Gg0LQUJq_zhFnVdxrktnF5KH6wo4l_fTJ-I_A=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Populer,7200
hotel Biringkanaya Makassar,Cordia Hotel Makassar Airport (Hotel Dalam Bandara),-5.075556799999999,119.5457307,,4.5,3775,"Bandar Udara Internasional Sultan Hasanuddin, Terminal Utama, Keberangkatan Lantai 3, Baji Mangngai, Kec. Mandai, Kabupaten Maros, Sulawesi Selatan 90552",0811-4388-998,cordiahotelmakassar.com,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzC_U-u4H7OrAKt5y6PYeqGxK2D0KgmwTzuVTAElPmzHSEwHw37WtTJVXUt_XYTBEBtq3-L63x5jbJVvxQ7LlHtDzWXxhjatUo0c2KFiq_OKCCw4sRiL30Xu5FcIsY7pMEz5is=w800-h600-k-no,74,Otomotif & Bengkel,Layak,Sangat Populer,2800
toko buku Manggala Makassar,Cordova Super Store,-5.1503574,119.4697201,Toko Buku,4.7,1149,"Jl. Abdullah Daeng Sirua, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233",0852-4314-7030,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTouQx_OIK72h4SDHgx9P_1QOGcMGNXVh9BA7mlaWagUiuEJWgsf5uYcY_1ur91X-0y2ShRL0F_Ixk86qk2KU_3AWaGzZqM8oDugFkf7XpHZhVvtcjJqtxBbSZ0OoSLrDf_dwvyRdhjDYf=w800-h600-k-no,68,Lain-lain / Belum Terkategori,Layak,Sangat Populer,2200
kursus bahasa inggris Ujung Pandang Makassar,Cornell English Center,-5.1470307,119.4136031,Sekolah Bahasa Inggris,5,3,"Jl. Lagaligo No.6, Mangkura, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90115",0823-9631-1335,,Ujung Pandang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtNY4Yu_g2YNVo-gro0q0BeYq_w8Agcjpxt_w-jJ35CXyiJtl1gTSMKqyUorPTbcAjNfHMUo60Jm7lNjLFtudx3F_A4l4k1Wv3wUKaKPzeTVAAEPzcpO1qn_pCzMdKOjnvGiu1DQ=w800-h600-k-no,61,Lain-lain / Belum Terkategori,Layak,Baru,9500
tukang cukur Tamalanrea Makassar,Corner barbershop,-5.139601600000001,119.4931428,Tempat Cukur Rambut,4.7,138,"Jl. Abdullah Daeng Sirua No.102-120, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233",,,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWcQE2Pev4ehfmHEqfAwuRlYc7Vp1dClKQ8LSf2U1Jiltc3XaDXnXeL7weerj3D8b3qdNsM1se2zXSI_CpdRgeaYwxaPW-dqJuLIc9xm9cwgYvwuEPyLv0X1xNGAtv73dYxHB08PLlo_AY=w800-h600-k-no,65,Fashion & Ritel Umum,Layak,Populer,3200
futsal Mariso Makassar,Corner Futsal,-5.1527103,119.4145543,Lapangan Futsal,4.1,61,"Jl. A. Mappanyukki No.50 F, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",0823-4848-5880,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFCkgQprpYs3a7hiQcg7vGgrITOqx5fVIv5Lbq9OVaBrZYC6ihsNoaYXiKoRgRtOeBG-l4ree1bucq404DpXmyETHaXAvagamPEzbJlyBYGxfN95L2s3ZFMa0oGPhDoGPhyCgwDg=w800-h600-k-no,64,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
coto makassar Tallo Makassar,Coto 7 Saudara,-5.12651689999999,119.4345259,Restoran Sulawesi Selatan,4.6,502,"Jl. Korban 40.000 Jiwa No.44, Rappojawa, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90215",0821-9166-6441,,Tallo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF_M-rXz0V1Xzccla_gMa-fM1EJydFAxEgD_J-a-rfrqcV_bJJwftgvQAvhmeqAIYrlZzF5hS6tt3pS89pYvge4ulvNHA2b0h0ThogkI82-291LaqM7cA7tmRMQvcDqLROYhAhnw=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Sangat Populer,5200
coto makassar Bontoala Makassar,Coto Abah 02,-5.159167200000001,119.4495717,Restoran Sulawesi Selatan,4.4,1048,"Jl. Mirah Seruni No.23, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0852-5555-9828,instagram.com,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6BDgzuVA4xcsJmGmsbnTXNVJpIT58Mh_jGrvHT8ald6wh3ysJE0aOx-7isF7M0hYq0FRIown-rpkZcdqtjE1-J5hyFCpQnH--2Ka6jyMprg2y8hwqfHuncpYxWFOJhFo8kAympaoztr84=w800-h600-k-no,74,Lain-lain / Belum Terkategori,Layak,Sangat Populer,6800
coto makassar Mamajang Makassar,Coto Anging Mammiri 1,-5.1357411,119.4966542,Restoran Sulawesi Selatan,4.3,1651,"Jl. Perintis Kemerdekaan No.KM.11 No.5, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0812-8445-0324,facebook.com,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFG6hPg1VmQ39BR_iuOQI8WwkZnK_WhsjNcY6pNV9z7rTVD2kxOB13OdBVwXP9waYxiAWe2ELIwawf95XbC8EKscXi0tOhjiKU3Q3D3E5RMq1NEvMdFQq2KLwhg2iz2cvc-FPXLiCKO5usy=w800-h600-k-no,77,Lain-lain / Belum Terkategori,Sangat Layak,Sangat Populer,7800
coto makassar Bontoala Makassar,Coto Anging Mammiri 2,-5.1247799,119.4184057,Restoran Sulawesi Selatan,4.3,674,"VCG9+492, Jl. Andalas Ruko No.116c, Parang Layang, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90154",0812-8445-0324,facebook.com,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIIJHn3PDcsQaMHmiKDVGG1lwdPQMe6HgHv2j-4Vs6zD_-_OkUlv3a1vMIsRweJzMrsP1PT2hiKFzncaM3BTfr6hOaF2aEXbS67ZzQJydCXMmFarb7behX0if6yb8V_tLuCCh1=w800-h600-k-no,71,Lain-lain / Belum Terkategori,Layak,Sangat Populer,6800
coto makassar Mamajang Makassar,Coto Anging Mammiri 3,-5.1432205,119.4757749,Restoran soto,4.4,515,"VF4G+P86, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",,facebook.com,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRsKDXTxc11yZSjwtDk9WX7Ybp5LQvk0Y3KL23cLVTsJ4_6Bh1qaahWDRgnsNhGUCIwPeFIq6zdMsncoDUOWVSMvVoMWaqe4QrvavgcEYB_uT2C3A_nZ0SdmhVDUunJGWKMX_E1Q=w800-h600-k-no,73,Lain-lain / Belum Terkategori,Layak,Sangat Populer,7800
